key,sender,senderID,senderPlace,senderPlaceID,senderDate,addressee,addresseeID,addresseePlace,addresseePlaceID,addresseeDate,note,edition,page,source,sourceID,provenance,extent
469,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-04-28,Johann Heinrich Grave,1055413669,Greifswald,http://www.geonames.org/2917788,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
470,,,Hamburg,http://www.geonames.org/2911298,1784-05-17,Bach: Rechnung für Einführung der Pastoren von Som und Lindes,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
471,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-06-05,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
472,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-06-23,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
473,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-07-17,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
474,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-07-19,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
475,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-07-20,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
476,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-07-31,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
477,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-07-31,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
478,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-08-18,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
479,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-08-18,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
480,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-08-20,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
481,,,Hamburg,http://www.geonames.org/2911298,[1784-08-22..],Bach: Rechnung für Trauermusik Doorman,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
482,Johann Christoph Friedrich Bach,118651471,Hamburg,http://www.geonames.org/2911298,1784-08-30,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
483,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-08-31,Johann Christoph Kühnau,136586953,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
484,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-09-03,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
485,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-10-02,Johann Joachim Eschenburg,118685414,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
486,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-10-09,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
487,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-11-06,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
488,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-11-23,Johann Christoph Kühnau,136586953,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
489,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-12-01,Johann Joachim Eschenburg,118685414,Braunschweig,http://www.geonames.org/2945024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
490,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-12-08,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
491,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-12-11,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
492,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-12-23,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
493,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1784-12-23,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
494,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-01-14,Verleger (Johann Gottlob Immanuel Breitkopf),,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
495,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-01-21,Karl Wilhelm Ramler,119059614,Berlin,http://www.geonames.org/2950159,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
496,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-01-27,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
497,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-01-27,Johann Joachim Eschenburg,118685414,Braunschweig,http://www.geonames.org/2945024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
498,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-01-27,Dietrich Ewald von Grotthuß,134255348,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
499,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-02-08,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
500,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-02-25,Alexander Reinagle,142139289,[Lissabon],http://www.geonames.org/2267057,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
501,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-04-05,[Alexander Reinagle],142139289,[Lissabon],http://www.geonames.org/2267057,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
502,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-04-15,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
503,,,Hamburg,http://www.geonames.org/2911298,1785-05-12,Bach: Rechnung für Einführung des Pastors Bracke,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
504,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-06-15,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
505,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-07-08,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
506,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-07-23,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
507,,,Hamburg,http://www.geonames.org/2911298,1785-07,Bach: Rechnung für Einführung des Pastors Enke,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
508,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-08-26,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
509,,,Hamburg,http://www.geonames.org/2911298,1785-08,Bach: Rechnung für Einführung des Pastors Schäffer,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
510,,,Hamburg,http://www.geonames.org/2911298,1785-09,Bach für Einführung des Pastors Gasie,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
511,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-09-14,Staats- und gelehrte Zeitung des Hamburgischen unpartheyischen Correspondenten,,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
512,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-09-14,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
513,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-09-20,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
514,,,Hamburg,http://www.geonames.org/2911298,1785-09-20,Bach: Urkunde für Johann Gottlob Immanuel Breitkopf,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
515,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-09-23,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
516,Johann Wilhelm Ludwig Gleim,118717758,Halberstadt,http://www.geonames.org/2911665,1785-09-30,Johann Gottfried von Herder,118549553,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
517,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-10-04,Artaria,2030321-X,Wien,http://www.geonames.org/2761369,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
518,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-10-19,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
519,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-10-21,Fürstbischof Peter Friedrich Ludwig,118593005,Eutin,http://www.geonames.org/2928381,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
520,,,Hamburg,http://www.geonames.org/2911298,1785-10-27,Elisa von der Recke zu Besuch bei Bach,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
521,,,Hamburg,http://www.geonames.org/2911298,1785-11-01,Bach: Stammbuchblatt,,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
522,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-11-09,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
523,Fürstbischof Peter Friedrich Ludwig,118593005,Eutin,http://www.geonames.org/2928381,1785-11-09,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
524,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-11-30,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
525,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-12-02,Charles Burney,118665340,London,http://www.geonames.org/2643743,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
526,,,Hamburg,http://www.geonames.org/2911298,1785-12-12,Bach: Rechnung für Einführung des Pastors Goeze,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
527,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1785-12-14,Johann Joachim Eschenburg,118685414,Braunschweig,http://www.geonames.org/2945024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
528,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,"[1785,1786]",Alexander Reinagle,142139289,London,http://www.geonames.org/2643743,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
529,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-01-21,Johann Joachim Eschenburg,118685414,Braunschweig,http://www.geonames.org/2945024,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,D-LEb Kulukundis I.3,,,
530,,,Hamburg,http://www.geonames.org/2911298,1786-01-24,Bach: Rechnung für Trauermusik Schulte,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
531,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-01-27,Engelhardt Benjamin Schwickert,117430560,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
532,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-02-28,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
533,Carl Philipp Emanuel Bach,118505505,,,1786?,[Johann Gottlob Immanuel Breitkopf],118809873,,,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
534,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-05-13,Johann Nikolaus Forkel,118809962,Göttingen,http://www.geonames.org/2918632,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
535,,,Hamburg,http://www.geonames.org/2911298,1786-05-26,Bach: Rechnung für Jurateneinführung,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
536,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-06-02,Engelhardt Benjamin Schwickert,117430560,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
537,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-06-09,Engelhardt Benjamin Schwickert,117430560,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
538,,,Hamburg,http://www.geonames.org/2911298,1786-07-01,Bach: Rechnung für Einführung des Pastors Wessel,,,,,Rechnung,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
539,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-07-08,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
540,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-07-28,Johann Gottlob Immanuel Breitkopf,118809873,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
541,Carl Philipp Emanuel Bach,118505505,Hamburg,http://www.geonames.org/2911298,1786-08-04,Engelhardt Benjamin Schwickert,117430560,Leipzig,http://www.geonames.org/2879139,,,"Suchalla, Ernst, Hrsg., 1994. Carl Philipp Emanuel Bach: Briefe und Dokumente: Kritische Gesamtausgabe. Göttingen: Vandenhoeck und Ruprecht. ISBN 3-525-86271-7",,,,,
